PARAMETER_TYPE|PARAMETER_VALUE|CONFIG_TYPE|CONFIG_VALUE|ATTRIBUTE_NAME1|ATTRIBUTE_VALUE1|ACTIVE|DESCRIPTION|ATTRIBUTE_NAME2|ATTRIBUTE_VALUE2|ATTRIBUTE_NAME3|ATTRIBUTE_VALUE3
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_12|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discover</b> the HCP's experience with Jaypirca so far; <b>reinforce</b> why the HCP chose Jaypirca in the first place.<br><li><b>Discover</b> when the HCP will be following-up with the patient and what their expectations are at that time.<br><li><b>Explore</b> strategies to assist the HCP in delivering personalized solutions to potential side effects. <br><li><b>Discover</b> what patient initiation support the office prefers and which of Jaypirca's offerings may be helpful. <br></ul><br><b>Recommended Resources:</b><br><ul><li>Jaypirca LOSC Digital Leave Behind<br><li>Free Text VAE (Savings & Support Fragment) <br><li>Dosing and Administration Guide<br><li>If requested for a specific patient, voucher (print or VAE) or sample <br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_13|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discover</b> how the HCP manages side effects of cBTKis for patiets with CLL.<br><li><b>Discuss</b> the Jaypirca Target Patient and the efficacy results that he may experience with Jaypirca.<br><li><b>Share</b> that Jaypirca is an NCCN Category 2A Recommended Treatment.<br></ul><br><b>Recommended Resources:</b><br><ul><li>NCCN Guidelines VAE<br><li>Free Text VAE (Efficacy Fragment)<br><li>Free Text VAE (Target Patient Fragment)<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_2|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Remind</b> the HCP that Jaypirca works differently from covalent BTKi's in where and how it binds.<br><li><b>Build confidence</b> in the HCP, highlighting the efficacy that Jaypirca can offer patients who've been previously treated with a BTKi and a BCL2i.<br><li><b>Share</b> that Jaypirca is an NCCN Category 2A Recommended Treatment.<br></ul><br><b>Recommended Resources:</b><br><ul><li>Free Text VAE (MOA fragment)<br><li>Free Text VAE (Efficacy fragment)<br><li>NCCN Guidelines VAE or Leave Behind<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_3|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discover</b> what the HCP has historically done for a patient with CLL who has progressed through their first two lines of therapy (including a BTKi and a BCL2i), and what goals they had for that patient.<br><li><b>Remind</b> the HCP of Jaypirca's indication for patients with CLL after 2 lines of therapy, including a BTKi and a BCL2i.<br><li><b>Discuss</b> the efficacy that Jaypirca can offer patients with CLL who've been previously treated with a BTKi and a BCL2i.<br></ul><br><b>Recommended Resources:</b><br><ul><li>Free Text VAE (Efficacy Fragment)<br><li>Free Text VAE (Target Patient Fragment)<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_4|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discover</b> how the HCP manages a patient with CLL who is taking a BCL2i once they suspect they are progressing or becoming intolerant.<br><li><b>Instill confidence</b> in the HCP, highlighting the efficacy that Jaypirca can offer patients who've been previously treated with a BTKi and a BCL2i.<br><li><b>Discuss</b> Jaypirca's once daily oral dosing, which may be meaningful to a patient like David.<br></ul><br><b>Recommended Resources:</b><br><ul><li>Free Text VAE (Efficacy Fragment)<br><li>Free Text VAE (Dosing Fragment)<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_5|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discover</b> in what line the HCP typically chooses a cBTKi vs a BCL2i and why.<br><li><b>Discuss</b> Jaypirca as a potential next treatment option for patients with CLL after 2 lines of treatment, including a BTKi and a BCL2i.<br><li><b> Remind</b> the HCP that Jaypirca works differently from covalent BTKi's, and <b>discuss</b> the efficacy it can offer.<br><li><b>Share</b> that Jaypirca is an NCCN Category 2A Recommended Treatment.<br></ul><br><b>Recommended Resources:</b><br><ul><li>NCCN Guidelines VAE or Leave Behind<br><li>Free Text VAE (MOA Fragment)<br><li>Free Text VAE (Efficacy Fragment)<br><li>Free Text VAE (Safety Fragment)<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_6|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discover</b> what the HCP has historically done for a patient with CLL who has progressed through a BTKi and a BCL2i and what goals they had for that patient.<br><li><b>Discuss</b> what challenges the HCP faces when a BTKi and a BCL2i are no longer an option for a patient with CLL.<br><li><b>Instill confidence</b> in the HCP, highlighting the efficacy that Jaypirca can offer patients who've been previously treated with a BTKi and a BCL2i.<br><li><b>Share</b> that Jaypirca is an NCCN Category 2A Recommended Treatment.<br></ul><br><b>Recommended Resources:</b><br> <ul><li>Unbranded MCL/CLL Education Leave Behind<br><li>Free Text VAE (Efficacy Fragment)<br><li>NCCN Guidelines VAE or Leave Behind<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_7|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discover</b> how the HCP manages a patient with CLL who is progressing while being treated with a cBTKi.<br><li><b>Instill confidence</b> in the HCP, highlighting the efficacy that Jaypirca can offer patients who've been previously treated with a BTKi and a BCL2i.<br><li><b>Share</b> that Jaypirca is an NCCN Category 2A Recommended Treatment. <br></ul><br><b>Recommended Resources:</b><br><ul><li>Free Text VAE (Target Patient Fragment)<br><li>Free Text VAE (Efficacy Fragment)<br><li>NCCN Guidelines VAE or Leave Behind<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_8|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discover</b> what expectations the HCP has for this regimen, including what treatments the HCP would consider next.<br><li><b>Discuss</b> the Jaypirca target patient, who is progressing after treatment with with two prior lines of therapy including a BTKi and a BCL2i.<br><li><b>Instill confidence</b> in the HCP, highlighting the efficacy that Jaypirca can offer patients who've been previously treated with a BTKi and a BCL2i.<br></ul><br><b>Recommended Resources:</b><br><ul><li>Free Text VAE (Target Patient Fragment)<br><li>Free Text VAE (Efficacy Fragment)<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_9|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discover</b> how the HCP manages a patient with CLL who is progressing following a treatment-free interval after taking a BCL2i.<br><li><b>Instill confidence</b> in the HCP, highlighting the efficacy that Jaypirca can offer patients who've been previously treated with a BTKi and a BCL2i.<br><li><b>Discuss</b> Jaypirca's once daily oral dosing, which may be meaningful to a patient like David.<br></ul><br><b>Recommended Resources:</b><br><ul><li>Free Text VAE (Efficacy Fragment)<br><li>Free Text VAE (Dosing Fragment)<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_CLL_MCL_1|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br> <ul><li><b>Discover</b> the HCP's typical algorithm for a patient following a cBTKi; for a patient with CLL, <b>discover</b> in what line the HCP typically chooses a cBTKi vs a BCL2i and why.<br><li><b>Discover</b> the doctor's experience with Jaypirca in a real patient.<br><li><b>Discuss</b> Jaypirca's efficacy and safety data in the context of a real patient they have treated or are currently treating.<br><li><b>Share</b> that Jaypirca is an NCCN Category 2A Recommended Treatment.<br></ul><br><b>Recommended Resources:</b><br><ul><li>NCCN Guidelines VAE or Leave Behind<br><li>Free Text VAE (Efficacy Fragment)<br><li>Free Text VAE (Safety Fragment)<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_MCL_1|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Remind</b> the HCP that Jaypirca works differently from covalent BTKis in where and how it binds.<br><li><b>Build confidence</b> in the HCP, highlighting the efficacy that Jaypirca can offer patients with R/R MCL previously treated with a BTKi.<br><li><b>Share</b> that Jaypirca is an NCCN Category 2A Recommended Treatment.<br></ul><br><b>Recommended Resources:</b><br><ul><li>Free Text VAE (MOA fragment)<br><li>Free Text VAE (Efficacy fragment)<br><li>NCCN Guidelines VAE<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_MCL_2|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discover</b> the HCP's typical algorithm for a patient following a cBTKi, and if/when they consider rechallenging with a cBTKi.<br><li><b>Remind</b> the HCP of Jaypirca's indication for patients with MCL after 2 lines of systemic therapy, including a BTKi.<br><li><b>Remind</b> the HCP that Jaypirca works differently from covalent BTKis, and <b>discuss</b> the efficacy it can offer.<br></ul><br><b>Recommended Resources:</b><br><ul><li>Free Text VAE (MOA Fragment)<br><li>Free Text VAE (Efficacy Fragment)<br><li>NCCN Guidelines VAE<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_JAY_MCL_3|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Gain insight</b> into the HCP's experience with Jaypirca so far, and if they have had the opportunity to start a new patient recently.<br><li><b>Discover</b> when the HCP will be following-up with the patient and what their expectations are at that time.<br><li><b>Discover</b> what patient initiation support the office prefers and which Jaypirca offerings may be helpful.<br></ul><br><b>Recommended Resources:</b><br><ul><li>Free Text VAE (Savings and Support Fragment)<br><li>Jaypirca LOSC Digital Leave Behind<br><li>If requested for a specific patient, voucher (print or VAE) or sample<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_VER_EBC_1|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>For VZ users</b>- Assist HCP in identifying the target patient population and understanding the unmet need(s). Utilize the unmet need page of the IVA to solidify VZ's role as SOC in eBC treatment, encouraging broader adoption. Out of the two patient groups, focus on expanding patient identification to 1-3N eligibility, securing HCP agreement on the high-risk nature of these patients. Highlight that Verzenio has a 2 year treatment duration with 5 years of deepened benefit,  giving it the longest follow up ever reported for a CDK 4/6i and remains NCCN category 1 recommended in EBC. <br><li><b>For KQ users</b>- Strengthen the evidence base by presenting the 5-year IDFS and DRFS data. Highlight that with 5 years of data, VZ has the longest follow up ever reported for a CDK 4/6i in ebc. Be prepared to address common barriers and the limiting beliefs that the customer may have to help understand why he/she is making a non- VZ treatment decision. Inquire whether the HCP is currently managing a patient in their practice like we discussed, ask the doctor what unique approaches he/she is implementing for patients taking VZ, especially noting that VZ is the only CDK 4/6i with a 2 year treatment duration and deepened benefit.<br><li>Highlight that in our clinical studies for Verzenio, most cases of diarrhea were low- grade and manageable. Provide guidance on managing these side effects effectively. Emphasize that <b>Verzenio was efficacious even at lower doses,</b> which may suit patients individual needs for tolerability.<br></ul><br><b>Recommended Resources:</b><br><ul><li>VZ Resource VAE (Dosing and Side effect management)<br><li>VZ Free Text (5-year data)<br><li>Voucher<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_VER_EBC_2A|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>VZ User</b>- Discuss the outcomes of the 5-year data and raise the emotional stakes for what it could mean to reduce recurrence for this target patient, especially for node-positive high-risk patients. Focus on expanding patient identification to 1-3N eligibility.<br><li>Help <b>expand utilization in our target patient</b> by asking questions like "Aside from say 4+ nodes, what other characteristics do you consider to be high-risk?"<br><li><b>Highlight the NCCN Category 1 recommendation</b> for eBC and discuss the importance of dose reduction as a tool for side effect management to overcome barriers<br></ul><br><b>Recommended Resources:</b><br><ul><li>EBC Free Text VAE<br><li>VZ Free text VAE (NCCN and/or patient started guide)<br><li>Dose modification Resource<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_VER_EBC_2B|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>VZ non-user</b>- emphasize the need for additional treatment options for those node positive patients and inquire about any current differentiating approaches the provider is implementing. Raise the emotional stakes for what it could mean to reduce recurrence for this target patient.<br><li><b>Create urgency</b> by asking questions like,"How do you define high-risk with node positivity?"<br><li><b>Highlight the NCCN Category 1 recommendation</b> for eBC and discuss the importance of dose reduction as a tool for side effect management to overcome barriers.<br></ul><br><b>Recommended Resources:</b><br><ul><li>EBC Free Text VAE<br><li>VZ Free Text VAE (NCCN and/or patient Stories)<br><li>Dose modification Resource<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_VER_EBC_3|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Discuss the outcomes of the 5-year data in eBC for patients like Pam</b> in your IVA, especially for node-positive patients at high -risk with a <b>30% higher likelihood of disease recurrence to metastatic stage.</b><br><li>Understand HCPs treatment algorithm, offering the HCP clarification that <b>VZ qualification starts at DX</b> as opposed to after treatment. Focus on<b> expanding patient identification to 1-3N eligibility.</b> Inquire about any current differentiating approaches the provider is implementing to help drive urgency and unmet need. <br><li><b>Highlight the NCCN Category 1 recommendation</b> for eBC and discuss the importance of dose reduction as a tool for side effect management to overcome barriers.<br></ul><br><b>Recommended Resources:</b><br><ul><li>EBC Free Text VAE<br><li>Verzenio Resource VAE (NCCN)<br><li>Lilly Support Service for VZ-My Right Dose <br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_VER_EBC_4|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>This HCP is not treating eligible high-risk patients that could potentially benefit from VZ and avoid recurrence to metastatic disease, find out why.</b><br><li>Understand HCPs treatment algorithm, offering the HCP clarification that <b>VZ qualification starts at DX</b> as opposed to after treatment. Focus on <b>expanding patient identification to 1-3N eligibility.</b> Inquire about any current differentiating approaches the provider is implementing to help drive urgency and the unmet need.<br><li>Highlight that Verzenio has a 2 year treatment duration with 5 years of deepening benefit, giving it the longest follow up ever reported for a CDK 4/6i in eBC and remains NCCN category 1 recommended in eBC. Once you have discussed efficacy, reinforce that efficacy was maintained at reduced doses and may help manage side effects. <br></ul><br><b>Recommended Resources:</b><br><ul><li>Verzenio Resource VAE (Dosing and/or Patient Stories)<br><li>EBC Leave Behind<br><li>Voucher<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_VER_EBC_MBC_1|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>Approx. 45% of HCPs have never dose reduced for VZ.</b>  Seek to understand the processes and procedures in place for that office when a patient gets started on Verzenio, ask the provider to describe how they set expectations for the patient regarding why Verzenio is the right choice for her and what to anticipate during treatment. <br><li>In our monarchE trial, <b>44% of patients were given a dose reduction and efficacy is not compromised by reducing the dose.</b><br><li>For any additional cost inquiries-mention that <b>VZ has the broadest coverage across all CDK 4/6i with 95% commercial coverage across all major plans.</b><br></ul><br><b>Recommended Resources:</b><br><ul><li>Resource VAE (Dosing and Admins. Guide or LSS)<br><li>Loperamide Kit<br><li>Voucher <br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_VER_MBC_1|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li>Gain HCPs commitment to prescribe VZ in the M2 target patient. If HCP is identified as a <b>VZ user</b>, establish the reasons behind their preference for using a competitor's product over Verzenio and remind the HCP that VZ demonstrated statistically significant OS in the metastatic setting in combination with Fulv. in endocrine resistant patients. Ask the provider,"How do you feel about what VZ can offer endocrine resistant patients like these?"<br><li>For <b>VZ non-users,</b> this HCP is influenced by the competitor data in mbc, emphasize the unmet need of <b>high-risk patients being 3x more likely to progress to mBC</b> and the 5- year data to gain commitment in eBC.<br><li><b>Reinforce VZ NCCN Category 1 recommendations </b> (M2 and eBC) and focus on dose reduction strategies for managing side effects.<br></ul><br><b>Recommended Resources:</b><br><ul><li>MBC Free text VAE<br><li>EBC Leave behind<br><li>VZ Resource VAE (Diarrhea Mgmt Guide and/or Dosing guide)<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_VER_MBC_2|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul> <li>Understand the doctor's experience with Verzenio and their understanding of Pam's unique characteristics.<br><li>Reference the <b>M2 Statistically Significant Overall Survival data and NCCN Category 1 recommondation</b> in your IVA in patients like Pam on Fulv + VZ who are at higher risk due to visceral disease and/or rapid disease progression. Educate the HCP on the PFS benefits in M3.<br><li>Emphasize that <b>Verzenio was efficacious even at lower doses,</b> which may suit patients individual needs for tolerability.<br></ul><br><b>Recommended Resources:</b><br><ul><li>MBC Leave behind<br><li>Verzenio voucher VAE<br><li>VZ Resource VAE (Diarrhea Mgmt Guide and/or Dosing Resource)<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_VER_MBC_3|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li><b>VZ user</b>- continue the momentum in ebc which will lead to confidence and growth in MBC. The goal is to expand patient identification to 1-3N eligibility, NCCN Category 1 recommendation and 5-year data in ebc. <b>Ibrance users</b>- The focus is on reinforcing the M2 OS data and <b>NCCN Category 1 recommendation.</b> Elevate messaging to focus on NCCN guidelines recommending only VZ in ebc. Also state that VZ has the broadest coverage of an CDK 4/6i for this HCP. <b>Kisqali user</b>- lean in with magnitude of efficacy data with N+ eligible patients, NCCN Category 1 recommendation.<br><li>Reference the <b>M2 Overall Survival data</b> in your IVA in patients like Pam on Fulv + VZ who face high risk due to visceral disease and/or rapid disease progression.<br><li>Focus on dose reductions as a tool for side effect management to overcome barriers. Highlight that in our clinical studies for Verzenio, most cases of diarrhea were low- grade and manageable. Provide guidance on managing these side effects effectively. Emphasize that <b>Verzenio was efficacious even at lower doses</b> to suit individual patient needs. <br></ul><br><b>Recommended Resources:</b><br><ul><li>MBC Free text VAE <br><li>VZ Resource VAE (Dosing or patient starter kit)<br><li>Diarrhea Management Brochure<br></ul>||
ACTION_TEXTS_DT||BU|OBU|Placeholder_text|OBUDT_VER_MBC_4|Y||Actual_text|<br><b>Recommended Discussion Topics:</b><br><ul><li>Highlight that <b>"higher risk" in the M3 trial referred to patients with visceral disease, including liver metastases .</b> Call out the <b> 8-year PFS data</b> and emphasize that this is another benefit of Verzenio in higher-risk patients.<br><li>Use this information to talk through those tough to treat <b>patients at higher risk of Visceral Disease and Primary ET Resistance.</b> Reference the M2 target patient page and OS data in your IVA and ask the HCP what is their experience in treating patients with potentially a worse prognosis with those warning signs?<br><li><b>Highlight the NCCN Category 1 recommendation</b> for M2 and discuss the importance of dose reduction as a tool for side effect management to overcome barriers<br></ul><br><b>Recommended Resources:</b><br><ul><li>MBC free text VAE<br><li>Verzenio Resource VAE (Dosing and/or Diarrhea Mgmt. guide)<br><li>Lilly Support Services for VZ <br></li>||
ACTION_TEXTS_DT||BU|LDO|Placeholder_text|LDODT_ZEP_CWM_06|Y||Actual_text|<b>Call Goal: Prescribe Zepbound first as AOM of choice and clarify access solutions</b><br><ul><li> Set up the brand patient. Ask how the HCP is identifying the next eligible patient in their practice<br><li> Ask "How has your clinical experience with Zepbound motivated your treatment choice for your patients?"<br><li> Bridge to efficacy data from SURMOUNT 1 paired with pooled AE summary, then engage in “Partner on the Start” dialogue</ul><br><b>Resources:</b><br><ul><li> Provide the Prior Authorization Resource Guide. Discuss access solutions including Lilly Support Services and Zepbound vial solution<br><li> Consider sending a follow up VAE with access solution information</ul>||
ACTION_TEXTS_DT||BU|LDO|Placeholder_text|LDODT_ZEP_CWM_01|Y||Actual_text|<b>Call Goal: Prescribe Zepbound first as AOM of choice</b><br><ul><li> Set up the brand patient. Ask the HCP how they are identifying the next eligible patient in their practice<br><li> Ask "What is your next treatment choice for this patient?” Uncover limiting beliefs by asking "Is your decision based on clinical experience or perceived access?"<br><li> Share core efficacy data from SURMOUNT 1 paired with pooled AE summary. Confirm value back to next eligible patient</ul><br><b>Resources:</b><br><ul><li> Access solutions including: Parity to Wegovy for commercially insured patients<br><li> Zepbound savings program, Lilly Support Services, and Zepbound vial solution</ul>||
