QC_ID,Step_Execution,LOC,File_Dir,File_Name,Delimiter,File_Format,Column_Name,Check_Type,Frequency,Status,Lower_Threshold,Upper_Threshold,Criticality_Flag,Parameter1,Parameter2,Write_Mode,File_Append_Location,Exception_Statement
50,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select distinct orgunit_id,Salesforce_id, salesforce_id, user_id,SAMPLE_DROPPED , start_date, end_date, max_days_diff
from(
    select orgunit_id, customer_id, salesforce_id, user_id,SAMPLE_DROPPED , min(start_date) as start_date, min(end_date) as end_date,
    datediff(max(start_date),min(start_date)) as max_days_diff  from src a left join timedata b on a.time_id=b.time_id 
     where SAMPLE_DROPPED =1 
    group by orgunit_id, customer_id, salesforce_id, user_id,SAMPLE_DROPPED
    )a
 order by max_days_diff desc
 limit 1)as b where max_days_diff>180",NA,NA,DTT | TEST | There is an instance of a sample dropped made for any HCPs across any product in the searchable universe which exceed 180 days time period.
51,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select distinct orgunit_id,Salesforce_id, salesforce_id, user_id,VAE_SENT , start_date, end_date, max_days_diff
from(
    select orgunit_id, customer_id, salesforce_id, user_id,VAE_SENT , min(start_date) as start_date, min(end_date) as end_date,
    datediff(max(start_date),min(start_date)) as max_days_diff  from src a left join timedata b on a.time_id=b.time_id 
     where VAE_SENT =1 
    group by orgunit_id, customer_id, salesforce_id, user_id,VAE_SENT
    )a
 order by max_days_diff desc
 limit 1)
  as b where max_days_diff>180",NA,NA,DTT | TEST | There is an instance of a sent VAE  for any HCPs across any product in the searchable universe which exceed 180 days time period.
52,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select distinct orgunit_id,Salesforce_id, salesforce_id, user_id,VAE_ENGAGED , start_date, end_date, max_days_diff
from(
    select orgunit_id, customer_id, salesforce_id, user_id,VAE_ENGAGED , min(start_date) as start_date, min(end_date) as end_date,
    datediff(max(start_date),min(start_date)) as max_days_diff  from src a left join timedata b on a.time_id=b.time_id 
     where VAE_ENGAGED =1 
    group by orgunit_id, customer_id, salesforce_id, user_id,VAE_ENGAGED
    )a
 order by max_days_diff desc
 limit 1)
 as b where max_days_diff>180",NA,NA,DTT | TEST | There is an instance of a VAE engaged  for any HCPs across any product in the searchable universe which exceed 180 days time period.
53,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select distinct orgunit_id,Salesforce_id, salesforce_id, user_id,HQ_EMAIL_ENGAGED , start_date, end_date, max_days_diff
from(
    select orgunit_id, customer_id, salesforce_id, user_id,HQ_EMAIL_ENGAGED , min(start_date) as start_date, min(end_date) as end_date,
    datediff(max(start_date),min(start_date)) as max_days_diff  from src a left join timedata b on a.time_id=b.time_id 
     where HQ_EMAIL_ENGAGED =1 
    group by orgunit_id, customer_id, salesforce_id, user_id,HQ_EMAIL_ENGAGED
    )a
 order by max_days_diff desc
 limit 1)
 as b where max_days_diff>180",NA,NA,DTT | TEST | There is an instance of a HQ Email engaged  for any HCPs across any product in the searchable universe which exceed 180 days time period.
54,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select distinct orgunit_id,Salesforce_id, salesforce_id, user_id,SOA_ENGAGED , start_date, end_date, max_days_diff
from(
    select orgunit_id, customer_id, salesforce_id, user_id,SOA_ENGAGED , min(start_date) as start_date, min(end_date) as end_date,
    datediff(max(start_date),min(start_date)) as max_days_diff  from src a left join timedata b on a.time_id=b.time_id 
     where SOA_ENGAGED =1 
    group by orgunit_id, customer_id, salesforce_id, user_id,SOA_ENGAGED
    )a
 order by max_days_diff desc
 limit 1)as b where max_days_diff>180",NA,NA,DTT | TEST | There is an instance of a SOA engaged  for any HCPs across any product in the searchable universe which exceed 180 days time period.
55,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select distinct orgunit_id,Salesforce_id, salesforce_id, user_id,HQ_EMAIL_SENT , start_date, end_date, max_days_diff
from(
    select orgunit_id, customer_id, salesforce_id, user_id,HQ_EMAIL_SENT , min(start_date) as start_date, min(end_date) as end_date,
    datediff(max(start_date),min(start_date)) as max_days_diff  from src a left join timedata b on a.time_id=b.time_id 
     where HQ_EMAIL_SENT =1 
    group by orgunit_id, customer_id, salesforce_id, user_id,HQ_EMAIL_SENT
    )a
 order by max_days_diff desc
 limit 1
 )as b where max_days_diff>180",NA,NA,DTT | TEST | There is an instance of a HQ Email sent  for any HCPs across any product in the searchable universe which exceed 180 days time period.
56,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select distinct orgunit_id,Salesforce_id, salesforce_id, user_id, P2P , start_date, end_date, max_days_diff
		from(
		select orgunit_id, customer_id, salesforce_id, user_id,P2P , min(start_date) as start_date, min(end_date) as end_date,
		datediff(max(start_date),min(start_date)) as max_days_diff  from src a left join timedata b on a.time_id=b.time_id 
		where P2P =1 
		group by orgunit_id, customer_id, salesforce_id, user_id,P2P
		)a
 order by max_days_diff desc
 limit 1)
 as b where max_days_diff>180",NA,NA,DTT | TEST | There is an instance of a P2P interaction  for any HCPs across any product in the searchable universe which exceed 180 days time period.
57,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/customer/,customer,",",parquet,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from (select  a.customer_id, display_customer_name, 
nvl(concat(substr(vc.name,instr(vc.name,' ')+1),', ',SUBSTR(vc.name,1,instr(vc.name,' '))),'ZZZ') as 
veeva_customer_name from src a 
left join 
(select * from (select *, row_number() over(partition by person_id__c order by lastmodifieddate desc) as rnk 
from LDG_VEEVA_ACCOUNTS where person_id__c is not null) a where rnk = 1) vc 
on a.customer_id=vc.person_id__c ) A
where trim(A.display_customer_name) != trim(A.veeva_customer_name)",NA,NA,DTT | TEST | There is a mismatch in between FI output customer name and veeva_customer_name
58,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/POST_PROCESSING_MASTER/date=current_date/,POST_PROCESSING_MASTER,|,csv,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from(
select customer_id, rep_id, count(*) as insight_count
from src
where call_sequencing ='P1' and expiry_date>current_date
group by customer_id, rep_id HAVING insight_count > 3)o",NA,NA,DTT | TEST | P1 insight_count > 3
59,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/POST_PROCESSING_MASTER/date=current_date/,POST_PROCESSING_MASTER,|,csv,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from(
select customer_id, rep_id, count(*) as insight_count
from src
where call_sequencing ='P2' and expiry_date>current_date
group by customer_id, rep_id HAVING insight_count > 2) n",NA,NA,DTT | TEST | P2 insight_count > 2
60,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/POST_PROCESSING_MASTER/date=current_date/,POST_PROCESSING_MASTER,|,csv,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from(
select customer_id, rep_id, count(*) as insight_count
from src
where insight_type ='PORTFOLIO' and expiry_date>current_date
group by customer_id, rep_id HAVING insight_count > 1)h",NA,NA,DTT | TEST |  Porfolio insight_count > 1
61,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/POST_PROCESSING_MASTER/date=current_date/,POST_PROCESSING_MASTER,|,csv,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select customer_id, rep_id, count(*) as insight_count
from src
where call_sequencing ='P3' and expiry_date>current_date
group by customer_id, rep_id HAVING insight_count > 0)k",NA,NA,DTT | TEST |  P3 insight_count > 4
62,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/POST_PROCESSING_MASTER/date=current_date/,POST_PROCESSING_MASTER,|,csv,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(select distinct orgunit_id
from src
except
select distinct orgunit_id
from alignment) x",NA,NA,DTT | SUBSET | orgunit_id in post_processing file is not a subset of id in alignment file
63,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/POST_PROCESSING_MASTER/date=current_date/,POST_PROCESSING_MASTER,|,csv,rep_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(select distinct rep_id
from src
except
select distinct id
from LDG_VEEVA_USERS)x",NA,NA,DTT | SUBSET | rep_id in post_processing file is not a subset of id in  LDG_VEEVA_USERS file
64,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_f2f_call) as actual_f2f_call_cnt,
count(veeva_F2F_call) as veeva_F2F_call_cnt
from (
SELECT A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.f2f_call as actual_f2f_call
		,Date1
		,max(CASE 
			WHEN B.F2F_CALL IS NULL
				OR B.F2F_CALL = 0
				THEN 0
			ELSE B.F2F_CALL
			END) AS veeva_F2F_call
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.f2f_call, cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
	
    INNER JOIN (
		SELECT DISTINCT hcp_id
			,owner_id
			,CAST(Date1 AS DATE) AS Date1
			,D.external_id_vod__c AS product_id
			,CASE 
				WHEN upper(call_type_vod__c) IN ('DETAIL ONLY', 'DETAIL WITH SAMPLE')
					THEN 1
				ELSE 0
				END AS F2F_Call
			,CASE 
				WHEN upper(call_type_vod__c) IN ('SAMPLE ONLY', 'DETAIL WITH SAMPLE')
					THEN 1
				ELSE 0
				END AS Sample_Dropped
		FROM (
			SELECT b.person_id__c AS hcp_id
				,g.call_date_vod__c AS Date1
				,g.id
				,g.owner_id
				,g.call_type_vod__c
			FROM (
				SELECT account_vod__c
					,call_date_vod__c
					,id
					,ownerid AS owner_id
					,call_type_vod__c
				FROM LDG_VEEVA_CALL2
				WHERE UPPER(STATUS_VOD__C) = 'SUBMITTED_VOD'
					AND account_vod__c IS NOT NULL
				) g
			INNER JOIN LDG_VEEVA_ACCOUNTS b ON upper(trim(g.account_vod__c)) = upper(trim(b.id))
			WHERE b.person_id__c IS NOT NULL
			) A
		LEFT JOIN LDG_VEEVA_CALL2_DTL c ON upper(trim(A.id)) = upper(trim(c.call2_vod__c))
		INNER JOIN LDG_VEEVA_PROD D ON upper(c.product_vod__c) = upper(D.id) 
		) B
        on A.customer_id = B.hcp_id and A.user_id = B.owner_id and substr(trim(A.product_id),1,9) = B.product_id
        group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,Date1,A.f2f_call
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_f2f_call) != count(veeva_F2F_call)
) m",NA,NA,DTT | TEST | There is a mismatch in between the number F2F calls for any HCPs across any product in the searchable universe in comparision to veeva call2 activity.
65,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_sample_dropped) as actual_sample_dropped_cnt,
count(Veeva_sample_dropped) as Veeva_sample_dropped_cnt
from (
SELECT A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.sample_dropped as actual_sample_dropped
		,Date1
		,max(CASE 
			WHEN B.SAMPLE_DROPPED IS NULL
				OR B.SAMPLE_DROPPED = 0
				THEN 0
			ELSE B.SAMPLE_DROPPED
			END) AS Veeva_sample_dropped
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.sample_dropped, cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
	
    INNER JOIN (
		SELECT DISTINCT hcp_id
			,owner_id
			,CAST(Date1 AS DATE) AS Date1
			,D.external_id_vod__c AS product_id
			,CASE 
				WHEN upper(call_type_vod__c) IN ('DETAIL ONLY', 'DETAIL WITH SAMPLE')
					THEN 1
				ELSE 0
				END AS F2F_Call
			,CASE 
				WHEN upper(call_type_vod__c) IN ('SAMPLE ONLY', 'DETAIL WITH SAMPLE')
					THEN 1
				ELSE 0
				END AS Sample_Dropped
		FROM (
			SELECT b.person_id__c AS hcp_id
				,g.call_date_vod__c AS Date1
				,g.id
				,g.owner_id
				,g.call_type_vod__c
			FROM (
				SELECT account_vod__c
					,call_date_vod__c
					,id
					,ownerid AS owner_id
					,call_type_vod__c
				FROM LDG_VEEVA_CALL2
				WHERE UPPER(STATUS_VOD__C) = 'SUBMITTED_VOD'
					AND account_vod__c IS NOT NULL
				) g
			INNER JOIN LDG_VEEVA_ACCOUNTS b ON upper(trim(g.account_vod__c)) = upper(trim(b.id))
			WHERE b.person_id__c IS NOT NULL
			) A
		LEFT JOIN LDG_VEEVA_CALL2_DTL c ON upper(trim(A.id)) = upper(trim(c.call2_vod__c))
		INNER JOIN LDG_VEEVA_PROD D ON upper(c.product_vod__c) = upper(D.id) 
		) B
        on A.customer_id = B.hcp_id and A.user_id = B.owner_id and substr(trim(A.product_id),1,9) = B.product_id
        group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,Date1,A.sample_dropped
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_sample_dropped) != count(veeva_sample_dropped)
) m",NA,NA,DTT | TEST | There is a mismatch in between the number sample dropped for any HCPs across any product in the searchable universe in comparision to veeva call2 activity.
66,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_vae_sent) as actual_vae_sent_cnt,
count(Veeva_vae_sent) as Veeva_vae_sent_cnt
from (
SELECT A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.vae_sent as actual_vae_sent
		,Date1
		,max(CASE 
			WHEN B.vae_sent IS NULL
				OR B.vae_sent = 0
				THEN 0
			ELSE B.vae_sent
			END) AS Veeva_vae_sent
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.vae_sent, cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
	
    INNER JOIN (
		SELECT DISTINCT person_id__c AS hcp_id,
                ownerid AS owner_id,
                cast(substr(activity_datetime_vod__c, 1, 10) AS DATE) AS date1,
                product_id,
                CASE
                    WHEN upper(event_type_vod__c) IN ('DELIVERED_VOD') THEN 1
                    ELSE 0
                END AS VAE_SENT,
                CASE
                    WHEN upper(event_type_vod__c) IN ('CLICKED_VOD',
                                                      'DOWNLOADED_VOD',
                                                      'VIEWED_VOD') THEN 1
                    ELSE 0
                END AS VAE_ENGAGED
FROM
  (SELECT event_type_vod__c,
          activity_datetime_vod__c,
          B.product,
          B.ownerid,
          B.tactic_name,
          C.person_id__c,
          D.external_id_vod__c AS product_id
   FROM
     (SELECT account_vod__c,
             activity_datetime_vod__c,
             event_type_vod__c,
             product,
             ownerid,
             max(tactic_name) as tactic_name,
             product_vod__c
      FROM
        (SELECT account_vod__c,
                event_type_vod__c,
                cast(substr(activity_datetime_vod__c, 1, 10) AS DATE) AS activity_datetime_vod__c,
                B.product_display_vod__c AS product,
                B.product_vod__c,
                B.ownerid,
                B.tactic_name,
                B.id
         FROM
           (SELECT *
            FROM LDG_VEEVA_EMAIL_ACTIVITY) AS A
         INNER JOIN
           (SELECT a.*,
                   c.*
            FROM LDG_VEEVA_SENT_EMAIL a
            INNER JOIN LDG_VEEVA_APV_DOC b ON a.approved_email_template_vod__c = b.id
            INNER JOIN EDB_XREF c ON b.vault_document_id_vod__c = c.document_id
            WHERE upper(a.status_vod__c) = 'DELIVERED_VOD' ) AS B ON A.sent_email_vod__c = B.id) P
      GROUP BY account_vod__c,
               activity_datetime_vod__c,
               event_type_vod__c,
               product,
               ownerid,
               product_vod__c) B
   INNER JOIN LDG_VEEVA_ACCOUNTS AS C ON B.account_vod__c = C.id
   INNER JOIN LDG_VEEVA_PROD D ON upper(B.product_vod__c) = upper(D.id)) A
    WHERE upper(product) IN
    (SELECT tgt_prod_nm
     FROM M_PROD_XREF
     WHERE src_nm  = 'TEAM_RESP_CD'
       AND attr_val IN
         (SELECT DISTINCT product_id
          FROM REP_ALIGNMENT)
       AND actv = 'Y'
       AND tgt_prod_nm IS NOT NULL
				)
		) B
        on A.customer_id = B.hcp_id and A.user_id = B.owner_id and substr(trim(A.product_id),1,9) = B.product_id
        group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,Date1,A.vae_sent
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_vae_sent) != count(veeva_vae_sent)
) m",NA,NA,DTT | TEST | There is a mismatch in between the number VAE sent for any HCPs across any product in the searchable universe in comparision to veeva call2 activity
67,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_hq_email_sent) as actual_hq_email_sent_cnt,
count(Veeva_hq_email_sent) as Veeva_hq_email_sent_cnt
from (
SELECT   A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.hq_email_sent as actual_hq_email_sent
		,max(CASE 
			WHEN B.hq_email_sent IS NULL
				OR B.hq_email_sent = 0
				THEN 0
			ELSE B.hq_email_sent
			END) AS Veeva_hq_email_sent
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.hq_email_sent , cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
INNER JOIN
  ( SELECT lilly_person_id AS hcp_id ,
           B.product_id_m_prod ,
           max(CASE
                   WHEN upper(channel) = 'SOA_ENGAGED' THEN 1
                   ELSE 0
               END) AS SOA_ENGAGED ,
           NULL AS P2P ,
           max(CASE
                   WHEN upper(channel) = 'HQ_EMAIL_ENGAGED' THEN 1
                   ELSE 0
               END) AS HQ_EMAIL_ENGAGED ,
           max(CASE
                   WHEN upper(channel) = 'SOA_SENT' THEN 1
                   ELSE 0
               END) AS SOA_SENT,
           max(CASE
                   WHEN upper(channel) = 'HQ_EMAIL_SENT' THEN 1
                   ELSE 0
               END) AS HQ_EMAIL_SENT
   FROM
     ( SELECT A.* ,
              m_prod.attr_val AS product_id_m_prod
      FROM
(
SELECT lilly_person_id ,
                      BRND_EMAIL.indctn AS indication_id ,
                      actvy_dt AS activity_date ,
                      CASE
                          WHEN upper(BRND_EMAIL.data_src_cd) IN ('SFMC',
                                                                 'HIBBERT')
                               AND upper(BRND_EMAIL.platform) IN ('SK&A',
                                                                  'LILLY SFMC',
                                                                  'HEALTHLINK SFMC') THEN 'HQ_EMAIL_SENT'
                          WHEN upper(BRND_EMAIL.data_src_cd) IN ('DOXIMITY',
                                                                 'MEDSCAPE',
                                                                 'EPOCRATES',
                                                                 'DOXIMITY')
                               AND upper(BRND_EMAIL.platform) IN ('DOCNEWS ALERT',
                                                                  'BRAND ALERT',
                                                                  'EMAIL',
                                                                  'POINT OF CONTACT',
                                                                  'POC',
                                                                  'DOCALERT') THEN 'SOA_SENT'
                          ELSE 'NA'
                      END AS channel ,
                      msg_type AS message_type ,
                      CASE
                          WHEN upper(BRND_EMAIL.data_src_cd) IN ('SFMC',
                                                                 'HIBBERT') THEN concat(""titled "",max(tactic_description),""."")
                      END AS HQ_TACTIC_TITLE_SENT ,
                      CASE
                          WHEN upper(BRND_EMAIL.data_src_cd) NOT IN ('SFMC',
                                                                     'HIBBERT') THEN concat(""on "",max(primary_category),""."")
                      END AS CONTENT_CATEGORY_SENT ,
                      NULL AS HQ_TACTIC_TITLE_ENGAGED ,
                      NULL AS CONTENT_CATEGORY_ENGAGED ,
                      NULL AS topic
         FROM BRAND_SENT_EMAILS BRND_EMAIL
         LEFT JOIN CAP_EXTRACT CAP ON tactic_id = CAP.verso_tactic_id
         WHERE ( upper(actvy_data_type) LIKE '%IMPRESSIONS%'
                OR upper(actvy_data_type) LIKE '%DELIVERED_EM%'
                OR upper(actvy_data_type) LIKE '%VIEWS_HEADLINE%'
                OR upper(actvy_data_type) LIKE '%DELIVERED_AL%'
                OR upper(actvy_data_type) LIKE '%SENT%')
           AND upper(actvy_type) LIKE '%IMPRESSION%'
           AND lilly_person_id IS NOT NULL
         GROUP BY lilly_person_id ,
                  actvy_dt ,
                  BRND_EMAIL.data_src_cd ,
                  BRND_EMAIL.platform ,
                  msg_type ,
                  BRND_EMAIL.indctn ) A
      INNER JOIN
        (SELECT attr_val,
                src_prod_nm
         FROM M_PROD_XREF
         WHERE src_nm ='SOA_ACTIVITY_FI') m_prod
		 ON m_prod.src_prod_nm = upper(A.indication_id)
		  WHERE A.channel <> 'NA' 
		  ) B
   GROUP BY lilly_person_id ,
            product_id_m_prod ) B ON A.customer_id = B.hcp_id
AND upper(B.product_id_m_prod) = upper(A.product_id)

group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,A.hq_email_sent
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_hq_email_sent) != count(veeva_hq_email_sent)
) m",NA,NA,DTT | TEST | There is a mismatch in between the number HQ Email sent for any HCPs across any product in the searchable universe in comparision to veeva call2 activity
